reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID17673	VFG044271(gb|WP_000989091) (NWMN_RS12025) iron chelate uptake ABC transporter family permease subunit [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	969	VFG034770	Staphylococcus aureus subsp. aureus str. Newman	Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)	iron chelate uptake ABC transporter family permease subunit	NWMN_RS12025	gb|WP_000989091	34770.0	Escherichia coli O111:H- str. 11128	TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)	Type III secretion system secreted effector EspL2, cysteine protease	espL2	gb|WP_001121747	VFG034770(gb|WP_001121747) (espL2) Type III secretion system secreted effector EspL2, cysteine protease [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O111:H- str. 11128]											969	884	968	0.998967449999998	623148	272009.5495084657	4002503.183249219	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2594	161	267.57864842042983	3902.359769288399	276.13895605823507	4027.203064281113
ID15414	VFG044274(gb|WP_000951636) (sfaC) staphyloferrin A biosynthesis protein SfaC [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	1071	VFG028167	Staphylococcus aureus subsp. aureus str. Newman	Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)	staphyloferrin A biosynthesis protein SfaC	sfaC	gb|WP_000951636	28167.0	Mycobacterium canettii CIPT 140070017	ESX-5 (VF0402) - Effector delivery system (VFC0086)	homolog	ESAT-6	gb|WP_015293199	VFG028167(gb|WP_015293199) (esxN) ESX-5 type VII secretion system EsxA (ESAT-6) homolog [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium canettii CIPT 140070017]											1071	891	1070	0.9990658569999978	655190	258758.43284394263	3807518.717714088	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2680	123	276.44979867646566	4031.736384615616	258.1230613225636	3764.459742871724
ID17440	VFG044273(gb|WP_001214661) (NWMN_RS12035) ABC transporter substrate-binding protein [Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	984	VFG034119	Staphylococcus aureus subsp. aureus str. Newman	Staphyloferrin A (VF1013) - Nutritional/Metabolic factor (VFC0272)	ABC transporter substrate-binding protein	NWMN_RS12035	gb|WP_001214661	34119.0	Escherichia coli O78:H11:K80 str. H10407	Yersiniabactin siderophore (VF1115) - Nutritional/Metabolic factor (VFC0272)	yersiniabactin polyketide synthase HMWP1	irp1	gb|WP_000369498	VFG034119(gb|WP_000369498) (irp1) yersiniabactin polyketide synthase HMWP1 [Yersiniabactin siderophore (VF1115) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O78:H11:K80 str. H10407]											984	858	983	0.9989835799999952	591444	254234.95080052252	3740957.630756381	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2420	138	249.63004208845032	3640.5977801379818	253.6890671630593	3699.794492010144
ID24220	VFG049705(gb|YP_498859) (esaE) type VII secretion system chaperone protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus NCTC 8325]	675	VFG044459	Staphylococcus aureus subsp. aureus NCTC 8325	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system chaperone protein	esaE	gb|YP_498859	44459.0	Chlamydia trachomatis D/UW-3/CX	TTSS secreted effectors (VF0711) - Effector delivery system (VFC0086)	type III secreted effector	CT_622	gb|NP_220139	VFG044459(gb|NP_220139) (CT_622) type III secreted effector [TTSS secreted effectors (VF0711) - Effector delivery system (VFC0086)] [Chlamydia trachomatis D/UW-3/CX]											675	878	674	0.9985178599999986	404148	253252.2916187088	3726498.224789325	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1661	118	171.33698343343636	2498.7739309128874	253.83256804953533	3701.8873050561297
ID23979	VFG001319(gb|WP_000789821) (isdC) iron-regulated surface determinant protein C [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	684	VFG044210	Staphylococcus aureus subsp. aureus str. Newman	Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)	iron-regulated surface determinant protein C	isdC	gb|WP_000789821	44210.0	Bacillus anthracis str. Ames Ancestor	Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)	-hydroxamate ABC transporter permease FhuB	3+	gb|WP_001061683	VFG044210(gb|WP_001061683) (fhuB) Fe(3+)-hydroxamate ABC transporter permease FhuB [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Ames Ancestor]											684	892	683	0.998538480000006	408297	252485.7138815319	3715218.364068248	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1677	104	172.98742999269885	2522.8439988807418	252.90559940453048	3688.368419416289
ID30416	VFG018169(gb|WP_000509668) (esxB) type VII secretion system secreted protein EsxB [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus str. Newman]	315	VFG018169	Staphylococcus aureus subsp. aureus str. Newman	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system secreted protein EsxB	esxB	gb|WP_000509668	18169.0	Staphylococcus aureus subsp. aureus str. Newman	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system secreted protein EsxB	esxB	gb|WP_000509668	VFG018169(gb|WP_000509668) (esxB) type VII secretion system secreted protein EsxB [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus str. Newman]											315	784	314	0.9968249000000028	183769	246762.0792655793	3630997.54971999	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	792	194	81.69710468349284	1191.468364408794	259.3558878841042	3782.439252091409
ID23365	VFG004703(gb|WP_001039427) (splA) serine protease SplA [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]	708	VFG043442	Staphylococcus aureus subsp. aureus N315	Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)	serine protease SplA	splA	gb|WP_001039427	43442.0	Enterococcus faecalis V583	Fibronectin-binding protein (VF0748) - Adherence (VFC0001)	CHAP domain-containing protein	EF_RS14505	gb|WP_002398899	VFG043442(gb|WP_002398899) (EF_RS14505) CHAP domain-containing protein [Fibronectin-binding protein (VF0748) - Adherence (VFC0001)] [Enterococcus faecalis V583]											708	960	707	0.9985880100000044	409602	244706.51587855368	3600750.821195908	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1665	35	171.74959507325198	2504.791447904851	242.5841738322768	3537.8410281141964
ID23160	VFG004673(gb|WP_001038759) (splE) serine protease SplE [Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	717	VFG043204	Staphylococcus aureus subsp. aureus USA300_FPR3757	Serine protease splABCDEF (VF0994) - Exoenzyme (VFC0251)	serine protease SplE	splE	gb|WP_001038759	43204.0	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Polar flagella (VF0473) - Motility (VFC0204)	chemotaxis protein CheW	cheW-2	gb|WP_005298836	VFG043204(gb|WP_005298836) (cheW-2) chemotaxis protein CheW [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]											717	885	716	0.9986052000000012	413314	243824.69143384125	3587775.1548878443	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1733	153	178.7639929501175	2607.089236768232	249.3221658997455	3636.107722131426
ID05617	VFG049732(gb|WP_000159025) (esaD) type VII secretion system secreted protein, a nuclease toxin EsaD [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	1845	VFG010052	Staphylococcus aureus subsp. aureus USA300_FPR3757	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system secreted protein, a nuclease toxin EsaD	esaD	gb|WP_000159025	10052.0	Mycobacterium avium 104	Mce2 (VF0825) - Immune modulation (VFC0258)	virulence factor Mce family protein	mce2E	gb|WP_042791545	VFG010052(gb|WP_042791545) (mce2E) virulence factor Mce family protein [Mce2 (VF0825) - Immune modulation (VFC0258)] [Mycobacterium avium 104]											1845	1230	1613	0.8742545700000062	1052538	241300.452583332	3550632.069092873	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	4310	91	444.5890419013309	6483.8745588407855	240.96967040722544	3514.2951538432444
ID15759	VFG044014(gb|WP_000791407) (lukH) bi-component leukocidin LukGH subunit H [PVL (VF0018) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	1056	VFG029455	Staphylococcus aureus subsp. aureus USA300_FPR3757	PVL (VF0018) - Exotoxin (VFC0235)	bi-component leukocidin LukGH subunit H	lukH	gb|WP_000791407	29455.0	Mycobacterium avium subsp. paratuberculosis K-10	GPL locus (VF0841) - Immune modulation (VFC0258)	RND family transporter	mmpL4b	gb|WP_010949128	VFG029455(gb|WP_010949128) (mmpL4b) RND family transporter [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium avium subsp. paratuberculosis K-10]											1056	783	1055	0.9990532899999962	597339	239261.97048416355	3520636.684351189	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2436	120	251.2804886477128	3664.667848105836	237.955008189122	3470.329401615375
ID19427	VFG001321(gb|WP_001220199) (isdE) iron-regulated surface determinant protein E [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	879	VFG038364	Staphylococcus aureus subsp. aureus str. Newman	Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)	iron-regulated surface determinant protein E	isdE	gb|WP_001220199	38364.0	Aeromonas salmonicida subsp. salmonicida A449	T3SS secreted effectors (VF0652) - Effector delivery system (VFC0086)	Type III secretion system effector AexT, bifunctional toxin with GTPase and ADPribosylase activity	aexT	gb|WP_005320615	VFG038364(gb|WP_005320615) (aexT) Type III secretion system effector AexT, bifunctional toxin with GTPase and ADPribosylase activity [T3SS secreted effectors (VF0652) - Effector delivery system (VFC0086)] [Aeromonas salmonicida subsp. salmonicida A449]											879	961	878	0.9988632300000072	478597	230302.05841924204	3388795.443386356	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1969	139	203.1080796992391	2962.122739294085	231.06721239958944	3369.87797416847
ID11901	VFG001311(gb|WP_000779494) (cap8O) type 8 capsular polysaccharide synthesis protein Cap8O [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]	1263	VFG019697	Staphylococcus aureus subsp. aureus MW2	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8O	cap8O	gb|WP_000779494	19697.0	Neisseria gonorrhoeae NCCP11945	Type IV pili (VF0075) - Adherence (VFC0001)	type IV pilus secretin protein PilQ	pilQ	gb|WP_003687350	VFG019697(gb|WP_003687350) (pilQ) type IV pilus secretin protein PilQ  [Type IV pili (VF0075) - Adherence (VFC0001)] [Neisseria gonorrhoeae NCCP11945]											1263	1152	1258	0.9960419319999988	678668	227284.9840847814	3344400.496041309	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2875	23	296.5646161174772	4325.090337973842	234.8096723020405	3424.457908134475
ID15336	VFG044266(gb|WP_001246698) (isdD) iron-regulated surface determinant protein D [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	1077	VFG027881	Staphylococcus aureus subsp. aureus str. Newman	Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)	iron-regulated surface determinant protein D	isdD	gb|WP_001246698	27881.0	Mycobacterium yongonense 05-1390	Mce7 (VF0830) - Others (VFC0346)	MCE family protein	mce7E	gb|WP_007168633	VFG027881(gb|WP_007168633) (mce7E) MCE family protein [Mce7 (VF0830) - Others (VFC0346)] [Mycobacterium yongonense 05-1390]											1077	763	1076	0.9990719800000012	565810	222214.11319888427	3269784.818395708	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2312	117	238.48952781342857	3478.1248213549643	221.43874448786312	3229.456658639707
ID29530	VFG018156(gb|WP_001010289) (esxC) type VII secretion system secreted protein EsxC [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus str. Newman]	393	VFG018156	Staphylococcus aureus subsp. aureus str. Newman	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system secreted protein EsxC	esxC	gb|WP_001010289	18156.0	Staphylococcus aureus subsp. aureus str. Newman	Type VII secretion system (VF0403) - Effector delivery system (VFC0086)	type VII secretion system secreted protein EsxC	esxC	gb|WP_001010289	VFG018156(gb|WP_001010289) (esxC) type VII secretion system secreted protein EsxC [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus str. Newman]											393	853	392	0.9974557399999968	204506	220105.16136027264	3238752.501836911	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	862	172	88.9178083802662	1296.7749117681572	226.2539653441888	3299.681709333733
ID03435	VFG004744(gb|WP_000222267) (hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus N315]	2430	VFG006227	Staphylococcus aureus subsp. aureus N315	Hyaluronate lyase (VF0013) - Exoenzyme (VFC0251)	hyaluronate lyase precursor	hysA	gb|WP_000222267	6227.0	Neisseria gonorrhoeae FA 1090	Opa (VF0076) - Invasion (VFC0083)	outer membrane beta-barrel protein	opa	gb|WP_157160089	VFG006227(gb|WP_157160089) (opa) outer membrane beta-barrel protein [Opa (VF0076) - Invasion (VFC0083)] [Neisseria gonorrhoeae FA 1090]											2430	1295	2100	0.8641977950000062	1251422	217828.2662141288	3205248.9719541045	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	5100	73	526.079840764916	7672.334164753598	216.49376163165263	3157.33916245004
ID21549	VFG004976(gb|WP_025174055) (selp) staphylococcal enterotoxin type P [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus N315]	774	VFG041448	Staphylococcus aureus subsp. aureus N315	SE (VF0020) - Exotoxin (VFC0235)	staphylococcal enterotoxin type P	selp	gb|WP_025174055	41448.0	Erwinia amylovora CFBP1430	PAI-3 encoded (VF1272) - Effector delivery system (VFC0086)	hypothetical protein	EAMY_RS24770	gb|WP_004157282	VFG041448(gb|WP_004157282) (EAMY_RS24770) hypothetical protein [PAI-3 encoded (VF1272) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]											774	729	773	0.9987082200000026	392596	214546.5980291757	3156960.640237891	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1642	92	169.37707814431215	2470.19072520106	218.8334342949769	3191.460885272688
ID08965	VFG004572(gb|WP_000069282) (ebp) cell surface elastin binding protein [EbpS (VF0008) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus USA300_FPR3757]	1461	VFG014871	Staphylococcus aureus subsp. aureus USA300_FPR3757	EbpS (VF0008) - Adherence (VFC0001)	cell surface elastin binding protein	ebp	gb|WP_000069282	14871.0	Pseudomonas syringae pv. tomato str. DC3000	Alginate (VF0091) - Biofilm (VFC0271)	alginate o-acetyltransferase AlgF	algF	gb|WP_003376052	VFG014871(gb|WP_003376052) (algF) alginate o-acetyltransferase AlgF [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. tomato str. DC3000]											1461	1049	1460	0.9993163810000132	723999	209606.3682188704	3084267.289664498	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2981	31	307.49882457259105	4484.554538260877	210.4714747245661	3069.510293128595
ID10014	VFG001305(gb|WP_001034053) (cap8I) type 8 capsular polysaccharide synthesis protein Cap8I [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]	1395	VFG016121	Staphylococcus aureus subsp. aureus MW2	Capsule (VF0003) - Immune modulation (VFC0258)	type 8 capsular polysaccharide synthesis protein Cap8I	cap8I	gb|WP_001034053	16121.0	Pseudomonas aeruginosa PA7	Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)	dihydroaeruginoic acid synthetase PchE	pchE	gb|WP_012074236	VFG016121(gb|WP_012074236) (pchE) dihydroaeruginoic acid synthetase PchE [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PA7]											1395	640	1394	0.999282861999998	686508	208155.6088538188	3062919.99142721	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2791	63	287.8997716813491	4198.722481142606	206.3797646461284	3009.836904044879
ID15851	VFG001318(gb|WP_000160859) (isdA) iron-regulated surface determinant protein A [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]	1053	VFG029624	Staphylococcus aureus subsp. aureus str. Newman	Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)	iron-regulated surface determinant protein A	isdA	gb|WP_000160859	29624.0	Mycobacterium intracellulare MOTT-64	GPL locus (VF0841) - Immune modulation (VFC0258)	class I SAM-dependent methyltransferase	rmt3	gb|WP_029384366	VFG029624(gb|WP_029384366) (rmt3) class I SAM-dependent methyltransferase [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium intracellulare MOTT-64]											1053	924	1052	0.9990508439999942	517278	207784.1230414043	3057453.737946743	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	2130	98	219.71569820181784	3204.32779822062	208.65688338254307	3043.0463420898577
ID23630	VFG004917(gb|WP_000767929) (set21) superantigen-like protein SSL6 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]	699	VFG043800	Staphylococcus aureus subsp. aureus MW2	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL6	set21	gb|WP_000767929	43800.0	Burkholderia pseudomallei K96243	Plc-2 (VF0707) - Exotoxin (VFC0235)	phospholipase C, phosphocholine-specific	BPS_RS01775	gb|WP_004522990	VFG043800(gb|WP_004522990) (BPS_RS01775) phospholipase C, phosphocholine-specific [Plc-2 (VF0707) - Exotoxin (VFC0235)] [Burkholderia pseudomallei K96243]											699	739	698	0.9985706500000032	335432	202975.69572105413	2986699.804156911	9694346	664726	2364194906	160670351	0.0041004851061124	0.0002811637899705	0.0685684212220195	1384	120	142.76362737620465	2082.0608792194075	204.2398102663872	2978.6278672666776
