reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID18018	VFG043032(gb|NP_460155) (flgL) flagellar hook-filament junction protein FlgL [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	954	VFG035610	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar hook-filament junction protein FlgL	flgL	gb|NP_460155	35610.0	Escherichia coli O157:H7 str. EDL933	EHS (VF1176) - Effector delivery system (VFC0086)	type VI secretion system baseplate subunit TssK	aec25	gb|WP_000246434	VFG035610(gb|WP_000246434) (aec25) type VI secretion system baseplate subunit TssK [EHS (VF1176) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]											954	115	953	0.9989518500000004	77198	171706.39124477873	3490216.8415363324	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	321	41	170.4082152685761	3470.007675094858	178.62496359389527	3637.324607017671
ID23018	VFG043049(gb|NP_460909) (fliA) RNA polymerase sigma factor FliA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	720	VFG043061	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	RNA polymerase sigma factor FliA	fliA	gb|NP_460909	43061.0	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar hook-length control protein FliK	fliK	gb|NP_460927	VFG043061(gb|NP_460927) (fliK) flagellar hook-length control protein FliK [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]											720	126	719	0.9986116299999998	57440	169281.9765389987	3440936.596487567	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	246	35	130.59321170115177	2659.2582182969936	181.3794606960441	3693.414192079158
ID26646	VFG021311(gb|WP_001082038) (bcfE) fimbrial subunit [Bcf (VF0950) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853]	546	VFG049914	Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853	Bcf (VF0950) - Adherence (VFC0001)	fimbrial subunit	bcfE	gb|WP_001082038	49914.0	Shigella sonnei Ss046	T6SS (VF0579) - Effector delivery system (VFC0086)	Type VI secretion system protein TssB	tssB	gb|WP_000037389	VFG049914(gb|WP_000037389) (tssB) Type VI secretion system protein TssB [T6SS (VF0579) - Effector delivery system (VFC0086)] [Shigella sonnei Ss046]											546	127	545	0.99816783	43446	168844.12025268612	3432036.44213931	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	174	24	92.37080827642444	1880.9387397710443	169.17730453557587	3444.9427468334147
ID14701	VFG044146(gb|NP_461700) (iroB) putative glycosyl transferase [Salmochelin (VF0972) - Nutritional/Metabolic factor (VFC0272)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1116	VFG025880	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Salmochelin (VF0972) - Nutritional/Metabolic factor (VFC0272)	putative glycosyl transferase	iroB	gb|NP_461700	25880.0	Burkholderia mallei ATCC 23344	Flagella (VF0430) - Motility (VFC0204)	methyl-accepting chemotaxis protein I	tsr	gb|WP_004199264	VFG025880(gb|WP_004199264) (tsr) methyl-accepting chemotaxis protein I [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia mallei ATCC 23344]											1116	121	1115	0.999103845	88135	167576.45568182954	3406269.0597923407	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	361	53	191.64288383786905	3902.407385387052	171.72301419163895	3496.78081127872
ID28164	VFG021395(gb|WP_000266930) (safD) pilin structural protein SafD [Saf (VF0951) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]	471	VFG021395	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109	Saf (VF0951) - Adherence (VFC0001)	pilin structural protein SafD	safD	gb|WP_000266930	21395.0	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109	Saf (VF0951) - Adherence (VFC0001)	pilin structural protein SafD	safD	gb|WP_000266930	VFG021395(gb|WP_000266930) (safD) pilin structural protein SafD [Saf (VF0951) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]											471	137	470	0.997876630000001	36861	166063.80792019668	3375521.9882669887	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	148	32	78.56827370638399	1599.878928081118	166.81162145729084	3396.770547942926
ID12165	VFG044148(gb|NP_461702) (iroD) enterochelin esterase [Salmochelin (VF0972) - Nutritional/Metabolic factor (VFC0272)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1245	VFG020127	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Salmochelin (VF0972) - Nutritional/Metabolic factor (VFC0272)	enterochelin esterase	iroD	gb|NP_461702	20127.0	Shigella boydii CDC 3083-94	TTSS secreted effectors (VF0978) - Effector delivery system (VFC0086)		GEF	gb|WP_001166515	VFG020127(gb|WP_001166515) (ipgB1) type III secretion system effector IpgB1, guanine nucleotide exchange factor (GEF) [TTSS secreted effectors (VF0978) - Effector delivery system (VFC0086)] [Shigella boydii CDC 3083-94]											1245	128	1244	0.999196974	97218	165693.74630165828	3367999.8728462085	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	409	37	217.12448612102065	4421.287037737685	174.39717760724548	3551.234568464004
ID07104	VFG043040(gb|NP_460876) (cheM) methyl-accepting chemotaxis protein II [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1662	VFG012480	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	methyl-accepting chemotaxis protein II	cheM	gb|NP_460876	12480.0	Escherichia coli UTI89	-Hemolysin (VF0225) - Exotoxin (VFC0235)	Hemolysin B	hlyB	gb|WP_000376543	VFG012480(gb|WP_000376543) (hlyB) Hemolysin B [-Hemolysin (VF0225) - Exotoxin (VFC0235)] [Escherichia coli UTI89]											1662	110	1661	0.9993981849999998	127910	163306.04682408506	3319465.925631201	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	518	44	274.98895797234394	5599.576248283914	165.45665341296268	3369.1794514343646
ID15911	VFG043038(gb|NP_460874) (cheB) chemotaxis response regulator protein-glutamate methylesterase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1050	VFG029726	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	chemotaxis response regulator protein-glutamate methylesterase	cheB	gb|NP_460874	29726.0	Mycobacterium indicus pranii MTCC 9506	GPL locus (VF0841) - Immune modulation (VFC0258)	non-ribosomal peptide synthetase	mps2	gb|WP_014942394	VFG029726(gb|WP_014942394) (mps2) non-ribosomal peptide synthetase [GPL locus (VF0841) - Immune modulation (VFC0258)] [Mycobacterium indicus pranii MTCC 9506]											1050	130	1049	0.99904768	80727	163139.18965456125	3316074.2772541004	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	343	41	182.0872829816872	3707.827515755565	173.41645998255925	3531.264300719585
ID27664	VFG020468(gb|WP_000386309) (sicA) chaparone for SipC and SipB [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853]	498	VFG020468	Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	chaparone for SipC and SipB	sicA	gb|WP_000386309	20468.0																	498	132	497	0.9979930100000008	38241	162940.36475554205	3312032.831819001	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	147	28	78.03740699215167	1589.068935323813	156.701620466168	3190.9014765538423
ID22080	VFG043026(gb|NP_460149) (flgF) flagellar biosynthesis protein FlgF [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	756	VFG041998	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar biosynthesis protein FlgF	flgF	gb|NP_460149	41998.0	Ralstonia solanacearum GMI1000	T3SS (VF1295) - Effector delivery system (VFC0086)	type III secretion protein HrpB2	RS_RS21275	gb|WP_011004163	VFG041998(gb|WP_011004163) (RS_RS21275) type III secretion protein HrpB2 [T3SS (VF1295) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000]											756	115	755	0.9986774400000004	57848	162366.09263211294	3300359.799602281	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	248	39	131.6549451296164	2680.878203811604	174.14675281695293	3546.1351902269885
ID27633	VFG021372(gb|WP_016695185) (safA) Saf-pilin pilus formation protein [Saf (VF0951) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]	498	VFG021372	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109	Saf (VF0951) - Adherence (VFC0001)	Saf-pilin pilus formation protein	safA	gb|WP_016695185	21372.0	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109	Saf (VF0951) - Adherence (VFC0001)	Saf-pilin pilus formation protein	safA	gb|WP_016695185	VFG021372(gb|WP_016695185) (safA) Saf-pilin pilus formation protein [Saf (VF0951) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]											498	126	497	0.99799264	38040	162083.9275986721	3294624.327878319	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	150	36	79.63000713484864	1621.4989135957278	159.8996127205796	3256.021914850859
ID23625	VFG043028(gb|NP_460151) (flgH) flagellar basal body L-ring protein [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	699	VFG043794	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar basal body L-ring protein	flgH	gb|NP_460151	43794.0	Mycoplasma arthritidis 158L3-1	Mycoplasma arthritidis-derived mitogen (MAM) (VF0891) - Exotoxin (VFC0235)	superantigen MAM	MARTH_RS00170	gb|WP_012497958	VFG043794(gb|WP_012497958) (MARTH_RS00170) superantigen MAM [Mycoplasma arthritidis-derived mitogen (MAM) (VF0891) - Exotoxin (VFC0235)] [Mycoplasma arthritidis 158L3-1]											699	113	697	0.99713915	53196	161484.40513052305	3282438.040576816	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	221	33	117.32154384534368	2389.0083993643725	167.841979750134	3417.751644298101
ID25002	VFG042067(gb|NP_460542) (steA) type III secretion system effector SteA [TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	633	VFG046748	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)	type III secretion system effector SteA	steA	gb|NP_460542	46748.0	Francisella tularensis subsp. tularensis WY96-3418	Capsule (VF0543) - Immune modulation (VFC0258)	glycosyltransferase family 2 protein	FTW_RS02930	gb|WP_003032069	VFG046748(gb|WP_003032069) (FTW_RS02930) glycosyltransferase family 2 protein [Capsule (VF0543) - Immune modulation (VFC0258)] [Francisella tularensis subsp. tularensis WY96-3418]											633	121	632	0.9984204899999995	48158	161433.44650421324	3281402.222081775	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	194	40	102.9881425610709	2097.1385949171413	162.69848745824788	3313.015157846985
ID26926	VFG021737(gb|WP_000830690) (pegA) fimbrial protein YehD [Peg (VF0965) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853]	534	VFG050265	Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853	Peg (VF0965) - Adherence (VFC0001)	fimbrial protein YehD	pegA	gb|WP_000830690	50265.0	Chlamydia trachomatis D/UW-3/CX	TTSS secreted effectors (VF0711) - Effector delivery system (VFC0086)	hypothetical protein	CT_656	gb|NP_220175	VFG050265(gb|NP_220175) (CT_656) hypothetical protein [TTSS secreted effectors (VF0711) - Effector delivery system (VFC0086)] [Chlamydia trachomatis D/UW-3/CX]											534	123	533	0.9981276600000004	40108	159374.3900431792	3239548.4885901064	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	152	37	80.69174056331329	1643.1188991103377	151.10812839571776	3077.001683727224
ID23051	VFG043567(gb|NP_459304) (STM0306) adhesin [PagN (VF0968) - Invasion (VFC0083)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	720	VFG043094	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	PagN (VF0968) - Invasion (VFC0083)	adhesin	STM0306	gb|NP_459304	43094.0	Escherichia coli O157:H7 str. EDL933	Peritrichous flagella (VF1154) - Motility (VFC0204)	chemotaxis protein CheA	cheA	gb|WP_001322280	VFG043094(gb|WP_001322280) (cheA) chemotaxis protein CheA [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]											720	109	719	0.9986112400000002	54063	159329.58735424592	3238637.7997198347	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	206	36	109.3585431318588	2226.8585080048	151.886865460915	3092.859038895555
ID22582	VFG043066(gb|NP_460932) (fliP) flagellar biosynthetic protein FliP [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	738	VFG042593	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar biosynthetic protein FliP	fliP	gb|NP_460932	42593.0	Escherichia coli O78:K80:H9 chi7122	Stg fimbriae (VF1150) - Adherence (VFC0001)	StgD	stgD	gb|AAS99232	VFG042593(gb|AAS99232) (stgD) StgD [Stg fimbriae (VF1150) - Adherence (VFC0001)] [Escherichia coli O78:K80:H9 chi7122]											738	112	737	0.99864471	55323	159066.28826800434	3233285.8096250026	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	232	42	123.16107770189925	2507.9183196947256	166.8849291353648	3398.2633058194115
ID21039	VFG043068(gb|NP_460934) (fliR) flagellar biosynthetic protein FliR [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	795	VFG040914	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar biosynthetic protein FliR	fliR	gb|NP_460934	40914.0	Pectobacterium atrosepticum SCRI1043	Out (VF1285) - Effector delivery system (VFC0086)	type II secretion system ATPase GspE	gspE	gb|WP_011094632	VFG040914(gb|WP_011094632) (gspE) type II secretion system ATPase GspE [Out (VF1285) - Effector delivery system (VFC0086)] [Pectobacterium atrosepticum SCRI1043]											795	106	794	0.9987423	59424	158607.43428580635	3223958.842324232	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	245	47	130.06234498691944	2648.448225539689	163.6004339458106	3331.3814157731936
ID14000	VFG043035(gb|NP_460871) (flhB) flagellar biosynthesis protein FlhB [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1152	VFG024271	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar biosynthesis protein FlhB	flhB	gb|NP_460871	24271.0	Mycobacterium intracellulare MOTT-64	Mce3 (VF0826) - Immune modulation (VFC0258)	MCE family protein	mce3F	gb|WP_041785023	VFG024271(gb|WP_041785023) (mce3F) MCE family protein [Mce3 (VF0826) - Immune modulation (VFC0258)] [Mycobacterium intracellulare MOTT-64]											1152	95	1150	0.9982636120000002	84894	156369.95251895188	3178478.318922087	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	345	43	183.14901641015183	3729.447501270174	158.9835211893679	3237.36762263036
ID19719	VFG043039(gb|NP_460875) (cheR) chemotaxis protein-glutamate O-methyltransferase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	867	VFG038684	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	chemotaxis protein-glutamate O-methyltransferase	cheR	gb|NP_460875	38684.0	Aeromonas salmonicida subsp. salmonicida A449	Polar flagella (VF0473) - Motility (VFC0204)	flagellar biosynthesis protein FlhA	flhA	gb|WP_011898508	VFG038684(gb|WP_011898508) (flhA) flagellar biosynthesis protein FlhA [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]											867	105	866	0.9988460300000002	63649	155776.26034540476	3166410.5420165174	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	263	45	139.61794584310127	2843.028095171176	161.03569301395763	3279.1558191132367
ID17092	VFG043069(gb|NP_461313) (flk) flagella biosynthesis regulator [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1002	VFG033024	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagella biosynthesis regulator	flk	gb|NP_461313	33024.0	Listeria innocua Clip11262	PgdA (VF0442) - Immune modulation (VFC0258)	Peptidoglycan N-deacetylase	pdgA	gb|WP_010990409	VFG033024(gb|WP_010990409) (pdgA) Peptidoglycan N-deacetylase [PgdA (VF0442) - Immune modulation (VFC0258)] [Listeria innocua Clip11262]											1002	102	1001	0.999001996	73471	155588.32875289943	3162590.5210815724	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	299	41	158.72914755546495	3232.187834434151	158.41232290964567	3225.7363617107294
